RQ278	どなた か 知っ て いる 方 、 いらっしゃっ たら 、 ぜひ 教え て ください
RQ279	都内 で 美味しく 、 雰囲気 の 良い 鉄板焼 の 店 を 探し て い ます
RQ280	結婚 記念 日 に 利用 する の です が 、 生後 7ヶ月 の 子供 を 連れ て 行き ます ので 個室 の ある ところ で ない と 厳しい です
RQ281	予算 は 1人 5万 円 ( ディナー ) まで で 考え て い ます
RQ282	東京 駅 周辺 ( 銀座 ・ 丸の内 ・ 大手町 ・ 有楽町 ・ 日比谷 辺り まで ) の お薦め の レストラン の つい て 久々 に 、 友人 6人 で 会う 事 に なり まし た
RQ283	遠く から くる 人 も いる ので 、 東京 駅 周辺 の お 店 を 探し て い ます
RQ284	土曜日 の ランチ です が 、 景色 が 良い ・ 費用 は 3000円 位 まで ・ 出来れ ば 、 時間 制限 が ない 等 、 お薦め の お 店 を ぜひ 教え て 下さい & lt ;(_ _)& gt ;
RQ285	熊本 県 の 山鹿 、 菊池 、 その 周辺 で 美味しい 熊本 ラーメン の お 店 を 探し て ます
RQ286	昼間 から の 営業 で 、 テーブル や 座敷 が ある お 店 で 、 オススメ の 所 が あれ ば 教え て ください
RQ287	名古屋 で オススメ の お 寿司 屋 さん を 教え て 下さい
RQ288	ディナー で 、 2人 で 1万 円 で 収まる 且つ 美味しい お 店 を 探し て い ます
RQ289	母 の 還暦 祝い に 東京 で 食事 会 を する ため の 店 を 探し て い ます
RQ290	人数 は 大人 5人 に 1歳 の 子供 が 1人 です
RQ291	子供 が いる ので お座敷 の よう な 個室 を 考え て い ます
RQ292	予算 は 一人ひとり 15000円 程度 で 考え て い ます
RQ293	東京 に 不慣れ な ため 店 の 場所 が 分かり やすい と なお 嬉しい です
RQ294	博多 で 青 魚 の 最高 に 美味しい お 店 を 探し て い ます
RQ295	お昼 の 時間 帯 で 父 の 古稀 の お祝い を しよ う と 考え て い ます
RQ296	博多 駅 近辺 で 、 鯖 、 いわし 、 アジ など の 青 魚 が 美味しい 料理 屋 さん が あり まし たら 教え て ください
RQ297	大人 七 人 、 子供 も 二 人 いる ので できれ ば 個室 が ある 店 が あり まし たら よろしく お願い し ます
RQ298	鶴橋 で 昼 ごはん を 食べる のに 、 韓国 料理 で 普通 の 焼肉 で は ない 店 を 探し て い ます
RQ299	低 価格 (~ 2500円 ) で お腹 いっぱい に なれる ところ を 教え て ください
RQ300	近鉄 八尾 駅 周辺 で 、 女 一 人 でも 入れる BAR の よう な お 店 を 探し て い ます
RQ301	オススメ が あれ ば 教え て ください
RQ302	彼氏 の 20歳 に なる 誕生 日 が 来月 あり 、 札幌 近郊 で 、 ケーキ の 用意 が できる お 店 を 探し て い ます
RQ303	予算 は 2人 で 5~ 6000円 ぐらい です
RQ304	雰囲気 の お洒落 な お 店 を 探し て い ます
RQ305	お 酒 は 飲み ませ ん
RQ306	飲食 店 を 探し て い ます
RQ307	横浜 駅 周辺 、 徒歩 10分 以内 で 、 飲食 店 を 探し て い ます
RQ308	年齢 は 60代 です ので 、 できれ ば 落ち着い た 雰囲気 の お 店 が いい です
RQ309	予算 は 1万 円 くらい を み て い ます
RQ310	じゃ ○ ん など で お 店 、 口コミ など を 調べ まし た が 、 たくさん あり すぎ て 分から なく なっ て しまい まし た
RQ311	よろしけれ ば 、 お ススメ の お 店 を 教え て ください
RQ312	横浜 の 港 の 見える 丘 公園 付近 で 、 月曜 の 夜 に 入れる ディナー の お 店 を 探し て い ます
RQ313	ROCHE という お 店 を 狙っ て い た の です が 、 月曜 は お 休み … ( 泣 )
RQ314	8日 に 行く ので 結構 あせっ て い ます
RQ315	予算 は 1人 2000円 くらい まで で 、 軽く パスタ 程度 で も 十分 です
RQ316	いろいろ 探し て み た の です が 、 予算 的 に も 手ごろ な もの が 見つから なく て …
RQ317	贅沢 を 言え ば 、 やっぱり 外人 墓地 方向 の 丘 の 上 の ロケーション が いい の です が 、 やっぱり 中華 街 しか ない か なぁ
RQ318	博多 で 水炊き と 活き いか 造り の 両方 を 食べ れる お 店 を 探し て い ます
RQ319	の 子供 が いる ので 個室 が ある お 店 で お願い し ます
RQ320	できれ ば 馬刺し も あれ ば なお 良い です
RQ321	下関 で お昼 に 活き イカ の お 造り が 食べ れる 店 を 探し て い ます
RQ322	の 子供 が 行っ て も 大丈夫 な お 店 が 良い です
RQ323	桜木町 駅 周辺 の 新規 開店 の お 店 について
RQ324	四月 に 会社 の 懇親 会 の 幹事 を やる こと に なっ た ので 、 お 店 を 探し て い ます
RQ325	探し て いる お 店 は 桜木町 駅 周辺 ( 徒歩 移動 の 為 ) で 、 最近 オープン し た お 店 、 という 条件 で 探し て い ます
RQ326	オープン し て から 三 ヶ月 以内 ぐらい の お 店 を ご存知 でし たら 教え て いただき たい です
RQ327	( 三 ヶ月 以内 で なく て も 新 しめ の お 店 ) 人数 は 13人 ほど で 、 会費 は 一 人 5000円 以内 です
RQ328	松阪 駅 周辺 で モーニング が ある お 店 を 探し て い ます 近鉄 松阪 駅 から 歩い て 行け て 、 700円 位 まで で 朝食 を 食べ られる オススメ の お 店 を 教え て 下さい
RQ329	土曜日 の 朝 7:30 前後 に 開い て い て そこそこ お腹 に 入る 量 が ほしい です
RQ330	福岡 で 個室 の ある おすすめ の お 店 今度 北海道 から 知り合い が 福岡 に 来 ます
RQ331	福岡 で 完全 個室 で おすすめ の お 店 を 教え て いただき たい です
RQ332	福岡 と いえ ば 、 もつ 鍋 、 魚 、 焼き鳥 と 思っ た の です が 、 もつ 鍋 は 定番 すぎる し 、 魚 は 北海道 の 方 が 美味しい だろ う し … と 、 なかなか お 店 を 決め られ ない 状態 です
RQ333	探し て いる 条件 として は 場所 : 天神 ・ 大名 ・ 今泉 ・ 薬院 周辺 予算 : 1人 3,000~ 5,000円 程 人数 : 6名 色 々 わけ あっ て 完全 個室 の お 店 を 探し て おり ます
RQ334	福岡 に 詳しい 方 、 ぜひ ご 教授 を お願い いたし ます
RQ335	東京 で 日本 酒 が おいしい 店 ( 貸切 可 ) を 探し て い ます
RQ336	東京 で 日本 酒 が おいしい 店 を 探し て い ます
RQ337	おすすめ の 店 が あれ ば 教え て ください
RQ338	できれ ば 、 ・ 日本 酒 を 多く 取り扱っ て いる ・ 貸切 が 可能 ( 10人 以上 で 利用 し ます ) 宜しく お願い し ます
RQ339	【 急募 500枚 】 都内 、 個室 で 12人 ほど 長時間 居座れる 店 友人 達 と 卒業 祝い に ご飯 を 食べ に いく こと に なり 、 店 を 探し て い ます
RQ340	程度 の 規模 に なる と 思う の です が 、 低 コスト で そこそこ 騒い で も 問題 ない 個室 の お 店 は どこ か ない でしょ う か
RQ341	成人 も 一 人 は いる の です が 、 大半 未成年 な ので 出来れ ば 居酒屋 など で は なく 、 あくまで プライバシー が 守れる 個室 で あれ ば 問題 ない の です が … 立地 条件 として は 、 出来れ ば 都心 、 山手 線 沿線 で あれ ば ありがたい です
RQ342	ご 協力 の ほど よろしく お願い し ます
RQ343	卒業 パーティー 的 な ので 30人 ほど で いける 食べ 放題 の 店 を 探し て い ます
RQ344	蒲田 か 川崎 くらい まで 行こ う と 思っ て い ます
RQ345	保護 者 は なし です
RQ346	予算 は 一 人 2000円 くらい な ので 6万 くらい です
RQ347	時間 帯 は 5時 6時 から 7時 8時 まで です ・ 蒲田 や 川崎 付近 ・ 食べ 放題 ・ 中学生 だけ で 入れる ・ 5時 ~ 8時 くらい まで 可 ・ 一 人 2000円 ほど この 条件 を 満たし て いる 店舗 は ない でしょ う か
RQ348	四 時間 ほど 調べ て まわり まし た が 全く 見つかり ませ ん
RQ349	知っ て い たら 教え て ください
RQ350	都内 ( できれ ば 新宿 に 近い 場所 ) で 年号 ワイン が 飲める 店 を 探し て ます
RQ351	デート で 彼女 と 同じ 年 に でき た 赤ワイン を 飲ま せ て あげ たい ん です
RQ352	予算 は 食事 も 含め て 2人 で 20000円 ぐらい を 考え て い ます
RQ353	なので そんな 高い 店 は 難しい です
RQ354	もし 良い 店 あり まし たら 紹介 し て ください
RQ355	北新地 辺り で 、 土日 で 、 海鮮 丼 が 食べ れる お 店 を 探し て い ます
RQ356	いくつ か お 店 は 見つけ た ものの 、 全て 平日 のみ の 営業 の ところ しか 見つかり ませ ん でし た
RQ357	土日 に 営業 を し て いる 海鮮 丼 が 食べ れる お 店 を 梅田
RQ358	北新地 辺り で 教え て ください
RQ359	昼 、 夜 どちら でも かまい ませ ん
RQ360	梅田 近郊 、 誕生 日 お祝い で コース 利用 できる レストラン を 探し て い ます
RQ361	こちら の 希望 として は 、
RQ362	一 人 当たり の 予算 は 5000~ 8000円
RQ363	結婚式 など で 出 て くる よう に フォーク や ナイフ が それぞれ の 料理 用 に 置か れ て て 端 から 順番 に 使っ て いく よう な コース 料理 が ある
RQ364	夜景 が みれ たら より 嬉しい 以上 の 希望 を 満たし て くれる お 店 を 探し て い ます
RQ365	ブルーバード という お 店 が 良 さ そう か なー と 思っ てる の です が 、 ナイフ や フォーク が 一 種類 という 口コミ を み た ので 悩ん で いる 状態 です
RQ366	よろしく お願い し ます ★ ☆
RQ367	女性 です が 、 父 と 二 人 で ゆっくり 食事 と お 酒 を 楽しめる お 店 を 探し て い ます
RQ368	都営 新宿 線 、 半蔵門 沿線 で 、 良い お 店 は ない でしょ う か
RQ369	ほど で おしゃべり が できる 新宿 の 飲食 店 を 探し て い ます 交友 を 深める ため に クラス で 集まり たく 思い 、 ・ 席 移動 が できる
RQ370	・ 未成年 な ので 居酒屋 は イメージ が 悪く 好ましく ない
RQ371	・ 食べ 放題 は 大体 の ところ が 90分 と 制限 時間 が あり 尚 かつ 食べ ず に 損する 人 が 出る
RQ372	・ コース 制 という 案 が 出 て い ます
RQ373	・ あらかじめ お金 を 集める 予定 です
RQ374	ある程度 の 時間 が あり 皆 で 交流 が でき て 、 小腹 を 満たせる 感じ の 飲食 店 を 探し て い ます
RQ375	もし くわ オーダー 制 で 個人 で 頼む って こと も 考え た の です が 、 、 、 会計 時 に お金 を 払わ ない 人 が 出 て くる こと が ある と 思い ます
RQ376	実際 8 、 9人 で 集まっ た 時 も そう 言う こと は あっ た ので 、 もし 対象 法 が あれ ば 教え て いただき たく 思い ます
RQ377	戸塚 、 横浜 あたり で 焼肉 食べ 放題 の 美味しい お 店 を 探し て い ます
RQ378	わかり やすい 場所 で 予算 は 一 人 3000円 くらい です
RQ379	新宿 駅 付近 の 居酒屋 で いい 店 を 探し て い ます
RQ380	3000円 以下 で 、 飲み 放題 でき たら 食べ 放題 も つい て いる と いい です
RQ381	七 名 ほど で やる の です が 、 いい 店 を おしえ て ください
RQ382	仙台 市内 で 土曜 の 昼間 に 、 個室 で 美味しい しゃぶしゃぶ が 食べ られる お 店 を 探し て い ます
RQ383	金額 設定 は 特に あり ませ ん
RQ384	どなた か いい お 店 を 知っ て らっしゃる 方 教え て ください
RQ385	兵庫 三宮 駅 周辺 の 朝 ごはん を 食べ られる お 店 を 探し て い ます
RQ386	位 から 開い て い て 、 チェーン 店 以外 を 希望 し て い ます
RQ387	大阪 の 梅田 近辺 で オススメ の 店 教え て 下さい
